value,"Temperature, K",property,unit,cmp_ids_solvent,cmp_mole_fractions_solvent,cmp_ids_drug,cmp_mole_fractions_drug,Solvent1_id,Solvent1_frac,Solvent2_id,Solvent2_frac,Solvent1_name,Solvent2_name,drug_mol,Solvent1_smiles,Solvent2_smiles,Solvent1_mol,Solvent2_mol,drug_HBA,drug_HBD,drug_logP,drug_TPSA,Solvent1_HBA,Solvent1_HBD,Solvent1_logP,Solvent1_TPSA,Solvent2_HBA,Solvent2_HBD,Solvent2_logP,Solvent2_TPSA,Solvent1_Dielectric,Solvent1_δD,Solvent1_δP,Solvent1_δH,Solvent2_Dielectric,Solvent2_δD,Solvent2_δP,Solvent2_δH,drug_δD,drug_δP,drug_δH,Solvent1_Solvent2_Ra,drug_Dielectric,drug_fp,Solvent1_fp,Solvent2_fp,ILR_coordinate,weighted_HBA,weighted_HBD,weighted_logP,weighted_TPSA,weighted_Dielectric,weighted_fp
1.4826,303.15,Log solubility,g/L,"[140.0, 129.0]","[0.729656, 0.27034400000000003]",[49],[1.0],140,0.729656,129,0.27034400000000003,2-Propanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208774D27A0>,OC(C)C,O,<rdkit.Chem.rdchem.Mol object at 0x00000208776712A0>,<rdkit.Chem.rdchem.Mol object at 0x000002087784CA50>,3,1,3.2081000000000017,72.24000000000001,1,1,0.3871,20.23,0,0,-0.8247,31.5,18.205509210602866,15.936254980079681,6.075697211155378,15.7569468,76.54531999999999,15.43824701195219,15.936254980079681,40.64139327614327,16.932270916334662,7.968127490039841,6.725526074066262,26.785412514635393,7.920398669993345,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C62730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E426C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793CCA50>,0.7020707441143009,0.729656,0.729656,0.059497141,23.27677688,33.97732701865164,[0.       0.729656 0.       ... 0.       0.       0.      ]
1.519,308.15,Log solubility,g/L,"[140.0, 129.0]","[0.729656, 0.27034400000000003]",[49],[1.0],140,0.729656,129,0.27034400000000003,2-Propanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208774D2110>,OC(C)C,O,<rdkit.Chem.rdchem.Mol object at 0x0000020877673A00>,<rdkit.Chem.rdchem.Mol object at 0x000002087784D230>,3,1,3.2081000000000017,72.24000000000001,1,1,0.3871,20.23,0,0,-0.8247,31.5,16.63858261131254,15.873015873015873,6.051587301587301,15.139108080740826,74.82796625,15.376984126984127,15.873015873015873,39.04782145215469,16.865079365079367,7.936507936507937,6.461814425,25.866411120068108,7.841589386454042,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C625E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793CCAC0>,0.7020707441143009,0.729656,0.729656,0.059497141,23.27677688,32.36973334172986,[0.       0.729656 0.       ... 0.       0.       0.      ]
1.5574,313.15,Log solubility,g/L,"[140.0, 129.0]","[0.729656, 0.27034400000000003]",[49],[1.0],140,0.729656,129,0.27034400000000003,2-Propanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208774D3CA0>,OC(C)C,O,<rdkit.Chem.rdchem.Mol object at 0x0000020877673ED0>,<rdkit.Chem.rdchem.Mol object at 0x000002087784CEB0>,3,1,3.2081000000000017,72.24000000000001,1,1,0.3871,20.23,0,0,-0.8247,31.5,15.206519527190117,15.810276679841897,6.027667984189723,14.545495162161382,73.1502,15.316205533596838,15.810276679841897,37.516734473135756,16.798418972332016,7.905138339920948,6.208443057020102,24.98707052786524,7.763564268388065,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C61D90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E427A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793CCB30>,0.7020707441143009,0.729656,0.729656,0.059497141,23.27677688,30.871245880931433,[0.       0.729656 0.       ... 0.       0.       0.      ]
1.5953,318.15,Log solubility,g/L,"[140.0, 129.0]","[0.729656, 0.27034400000000003]",[49],[1.0],140,0.729656,129,0.27034400000000003,2-Propanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208774D0DD0>,OC(C)C,O,<rdkit.Chem.rdchem.Mol object at 0x0000020877672C70>,<rdkit.Chem.rdchem.Mol object at 0x000002087784CC10>,3,1,3.2081000000000017,72.24000000000001,1,1,0.3871,20.23,0,0,-0.8247,31.5,13.89771241533494,15.748031496062993,6.003937007874016,13.975158139045865,71.51096374999999,15.255905511811024,15.748031496062993,36.045682273270735,16.73228346456693,7.874015748031496,5.965006522763479,24.145893333891397,7.686315513218585,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C61A80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793CCBA0>,0.7020707441143009,0.729656,0.729656,0.059497141,23.27677688,29.47310923415363,[0.       0.729656 0.       ... 0.       0.       0.      ]
1.6317,323.15,Log solubility,g/L,"[140.0, 129.0]","[0.729656, 0.27034400000000003]",[49],[1.0],140,0.729656,129,0.27034400000000003,2-Propanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208774D3D80>,OC(C)C,O,<rdkit.Chem.rdchem.Mol object at 0x0000020877672030>,<rdkit.Chem.rdchem.Mol object at 0x000002087784DCB0>,3,1,3.2081000000000017,72.24000000000001,1,1,0.3871,20.23,0,0,-0.8247,31.5,12.701552780305725,15.686274509803921,5.980392156862744,13.427184350478901,69.90920000000001,15.196078431372548,15.686274509803921,34.632310855198625,16.666666666666664,7.8431372549019605,5.731115271545873,23.341437640204166,7.609835396005712,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C61BD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793CCC10>,0.7020707441143009,0.729656,0.729656,0.059497141,23.27677688,28.16729696026676,[0.       0.729656 0.       ... 0.       0.       0.      ]
1.3454,278.15,Log solubility,g/L,"[140.0, 129.0]",[1.0],[49],[1.0],140,1,,,2-Propanol,,<rdkit.Chem.rdchem.Mol object at 0x00000208774D0350>,OC(C)C,,<rdkit.Chem.rdchem.Mol object at 0x00000208776710E0>,,3,1,3.2081000000000017,72.24000000000001,1,1,0.3871,20.23,,,,,28.55192193804198,16.260162601626018,6.199186991869919,19.245578284265687,,,,,17.276422764227643,8.130081300813009,8.214576096942672,,8.326486193539106,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C61B60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E428F0>,,,1,1,0.3871,20.23,28.55192193804198,[0. 1. 0. ... 0. 0. 0.]
1.3915,283.15,Log solubility,g/L,"[140.0, 129.0]",[1.0],[49],[1.0],140,1,,,2-Propanol,,<rdkit.Chem.rdchem.Mol object at 0x00000208774D19A0>,OC(C)C,,<rdkit.Chem.rdchem.Mol object at 0x0000020877671310>,,3,1,3.2081000000000017,72.24000000000001,1,1,0.3871,20.23,,,,,26.09449185860629,16.194331983805668,6.174089068825911,18.49094836590176,,,,,17.206477732793523,8.097165991902834,7.892477961,,8.243636271628136,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C62420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42960>,,,1,1,0.3871,20.23,26.09449185860629,[0. 1. 0. ... 0. 0. 0.]
1.4366,288.15,Log solubility,g/L,"[140.0, 129.0]",[1.0],[49],[1.0],140,1,,,2-Propanol,,<rdkit.Chem.rdchem.Mol object at 0x00000208774D0660>,OC(C)C,,<rdkit.Chem.rdchem.Mol object at 0x00000208776737D0>,,3,1,3.2081000000000017,72.24000000000001,1,1,0.3871,20.23,,,,,23.84856987338646,16.129032258064516,6.149193548387096,17.76590790986932,,,,,17.137096774193548,8.064516129032258,7.583009473724711,,8.161610720214046,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C63610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E429D0>,,,1,1,0.3871,20.23,23.84856987338646,[0. 1. 0. ... 0. 0. 0.]
1.4804,293.15,Log solubility,g/L,"[140.0, 129.0]",[1.0],[49],[1.0],140,1,,,2-Propanol,,<rdkit.Chem.rdchem.Mol object at 0x00000208774D38B0>,OC(C)C,,<rdkit.Chem.rdchem.Mol object at 0x0000020877670C10>,,3,1,3.2081000000000017,72.24000000000001,1,1,0.3871,20.23,,,,,21.795951731407794,16.06425702811245,6.124497991967871,17.069296696755167,,,,,17.06827309236948,8.032128514056225,7.285675419346718,,8.080401336673344,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C62F10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42A40>,,,1,1,0.3871,20.23,21.795951731407794,[0. 1. 0. ... 0. 0. 0.]
1.5223,298.15,Log solubility,g/L,"[140.0, 129.0]",[1.0],[49],[1.0],140,1,,,2-Propanol,,<rdkit.Chem.rdchem.Mol object at 0x00000208774D3990>,OC(C)C,,<rdkit.Chem.rdchem.Mol object at 0x00000208776714D0>,,3,1,3.2081000000000017,72.24000000000001,1,1,0.3871,20.23,,,,,19.92,16,6.1,16.4,,,,,17,8,7,,8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C628F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42AB0>,,,1,1,0.3871,20.23,19.92,[0. 1. 0. ... 0. 0. 0.]
1.5596,303.15,Log solubility,g/L,"[140.0, 129.0]",[1.0],[49],[1.0],140,1,,,2-Propanol,,<rdkit.Chem.rdchem.Mol object at 0x00000208774D36F0>,OC(C)C,,<rdkit.Chem.rdchem.Mol object at 0x0000020877671460>,,3,1,3.2081000000000017,72.24000000000001,1,1,0.3871,20.23,,,,,18.205509210602866,15.936254980079681,6.075697211155378,15.7569468,,,,,16.932270916334662,7.968127490039841,6.725526074066262,,7.920398669993345,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C62880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42B20>,,,1,1,0.3871,20.23,18.205509210602866,[0. 1. 0. ... 0. 0. 0.]
1.5976,308.15,Log solubility,g/L,"[140.0, 129.0]",[1.0],[49],[1.0],140,1,,,2-Propanol,,<rdkit.Chem.rdchem.Mol object at 0x00000208774D3760>,OC(C)C,,<rdkit.Chem.rdchem.Mol object at 0x0000020877672730>,,3,1,3.2081000000000017,72.24000000000001,1,1,0.3871,20.23,,,,,16.63858261131254,15.873015873015873,6.051587301587301,15.139108080740826,,,,,16.865079365079367,7.936507936507937,6.461814425,,7.841589386454042,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C63760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42B90>,,,1,1,0.3871,20.23,16.63858261131254,[0. 1. 0. ... 0. 0. 0.]
1.6315,313.15,Log solubility,g/L,"[140.0, 129.0]",[1.0],[49],[1.0],140,1,,,2-Propanol,,<rdkit.Chem.rdchem.Mol object at 0x00000208789F8C80>,OC(C)C,,<rdkit.Chem.rdchem.Mol object at 0x0000020877671380>,,3,1,3.2081000000000017,72.24000000000001,1,1,0.3871,20.23,,,,,15.206519527190117,15.810276679841897,6.027667984189723,14.545495162161382,,,,,16.798418972332016,7.905138339920948,6.208443057020102,,7.763564268388065,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C62FF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42C00>,,,1,1,0.3871,20.23,15.206519527190117,[0. 1. 0. ... 0. 0. 0.]
1.6613,318.15,Log solubility,g/L,"[140.0, 129.0]",[1.0],[49],[1.0],140,1,,,2-Propanol,,<rdkit.Chem.rdchem.Mol object at 0x00000208774D3E60>,OC(C)C,,<rdkit.Chem.rdchem.Mol object at 0x0000020877673F40>,,3,1,3.2081000000000017,72.24000000000001,1,1,0.3871,20.23,,,,,13.89771241533494,15.748031496062993,6.003937007874016,13.975158139045865,,,,,16.73228346456693,7.874015748031496,5.965006522763479,,7.686315513218585,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C631B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42C70>,,,1,1,0.3871,20.23,13.89771241533494,[0. 1. 0. ... 0. 0. 0.]
1.6957,323.15,Log solubility,g/L,"[140.0, 129.0]",[1.0],[49],[1.0],140,1,,,2-Propanol,,<rdkit.Chem.rdchem.Mol object at 0x00000208774D04A0>,OC(C)C,,<rdkit.Chem.rdchem.Mol object at 0x0000020877671CB0>,,3,1,3.2081000000000017,72.24000000000001,1,1,0.3871,20.23,,,,,12.701552780305725,15.686274509803921,5.980392156862744,13.427184350478901,,,,,16.666666666666664,7.8431372549019605,5.731115271545873,,7.609835396005712,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C63F40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42CE0>,,,1,1,0.3871,20.23,12.701552780305725,[0. 1. 0. ... 0. 0. 0.]
-2.1261,283.15,Log solubility,g/L,"[141.0, 129.0]","[0.022222, 0.977778]",[49],[1.0],141,0.022222,129,0.977778,"1,4-Dioxane",Water,<rdkit.Chem.rdchem.Mol object at 0x00000208774D22D0>,O1CCOCC1,O,<rdkit.Chem.rdchem.Mol object at 0x00000208776719A0>,<rdkit.Chem.rdchem.Mol object at 0x000002087784FA70>,3,1,3.2081000000000017,72.24000000000001,2,0,0.0332,18.46,0,0,-0.8247,31.5,2.693739067024073,19.23076923076923,1.8218623481781377,8.343476701687381,83.83175999999999,15.68825910931174,16.194331983805668,47.69311682180759,17.206477732793523,8.097165991902834,7.892477961,42.48716950860018,8.243636271628136,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C61770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42D50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793CCC80>,-2.675833383,0.044444,0,-0.805635746,31.21022512,82.02871089882741,[0. 0. 0. ... 0. 0. 0.]
-2.0129,288.15,Log solubility,g/L,"[141.0, 129.0]","[0.022222, 0.977778]",[49],[1.0],141,0.022222,129,0.977778,"1,4-Dioxane",Water,<rdkit.Chem.rdchem.Mol object at 0x00000208774D02E0>,O1CCOCC1,O,<rdkit.Chem.rdchem.Mol object at 0x0000020877671E00>,<rdkit.Chem.rdchem.Mol object at 0x000002087784D460>,3,1,3.2081000000000017,72.24000000000001,2,0,0.0332,18.46,0,0,-0.8247,31.5,2.5368679160535956,19.153225806451612,1.814516129032258,8.016324300794695,81.94548125,15.625,16.129032258064516,45.823042962650746,17.137096774193548,8.064516129032258,7.583009473724711,41.03713997527488,8.161610720214046,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C63300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42DC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793CCCF0>,-2.675833383,0.044444,0,-0.805635746,31.21022512,80.18086304449305,[0. 0. 0. ... 0. 0. 0.]
-1.8981,293.15,Log solubility,g/L,"[141.0, 129.0]","[0.022222, 0.977778]",[49],[1.0],141,0.022222,129,0.977778,"1,4-Dioxane",Water,<rdkit.Chem.rdchem.Mol object at 0x00000208774D0BA0>,O1CCOCC1,O,<rdkit.Chem.rdchem.Mol object at 0x0000020877671850>,<rdkit.Chem.rdchem.Mol object at 0x000002087784D5B0>,3,1,3.2081000000000017,72.24000000000001,2,0,0.0332,18.46,0,0,-0.8247,31.5,2.389132229727059,19.076305220883533,1.8072289156626506,7.701999729023673,80.10301999999999,15.562248995983936,16.06425702811245,44.026295748338015,17.06827309236948,8.032128514056225,7.285675419346718,39.64986376401541,8.080401336673344,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C62AB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42E30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793CCD60>,-2.675833383,0.044444,0,-0.805635746,31.21022512,78.37606198596899,[0. 0. 0. ... 0. 0. 0.]
-1.7891,298.15,Log solubility,g/L,"[141.0, 129.0]","[0.022222, 0.977778]",[49],[1.0],141,0.022222,129,0.977778,"1,4-Dioxane",Water,<rdkit.Chem.rdchem.Mol object at 0x00000208774D10E0>,O1CCOCC1,O,<rdkit.Chem.rdchem.Mol object at 0x0000020877673AE0>,<rdkit.Chem.rdchem.Mol object at 0x000002087784C660>,3,1,3.2081000000000017,72.24000000000001,2,0,0.0332,18.46,0,0,-0.8247,31.5,2.25,19,1.8,7.4,78.30331874999999,15.5,16,42.3,17,8,7,38.32296961353595,8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C63E60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42EA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793CCDD0>,-2.675833383,0.044444,0,-0.805635746,31.21022512,76.61326190073748,[0. 0. 0. ... 0. 0. 0.]
-1.6815,303.15,Log solubility,g/L,"[141.0, 129.0]","[0.022222, 0.977778]",[49],[1.0],141,0.022222,129,0.977778,"1,4-Dioxane",Water,<rdkit.Chem.rdchem.Mol object at 0x00000208774D0F90>,O1CCOCC1,O,<rdkit.Chem.rdchem.Mol object at 0x0000020877672340>,<rdkit.Chem.rdchem.Mol object at 0x000002087784D000>,3,1,3.2081000000000017,72.24000000000001,2,0,0.0332,18.46,0,0,-0.8247,31.5,2.1189702005645596,18.92430278884462,1.792828685258964,7.109841849727192,76.54531999999999,15.43824701195219,15.936254980079681,40.64139327614327,16.932270916334662,7.968127490039841,6.725526074066262,37.05417369120289,7.920398669993345,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C62F80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42F10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793CCE40>,-2.675833383,0.044444,0,-0.805635746,31.21022512,74.89141765475695,[0. 0. 0. ... 0. 0. 0.]
-1.5818,308.15,Log solubility,g/L,"[141.0, 129.0]","[0.022222, 0.977778]",[49],[1.0],141,0.022222,129,0.977778,"1,4-Dioxane",Water,<rdkit.Chem.rdchem.Mol object at 0x00000208774D3BC0>,O1CCOCC1,O,<rdkit.Chem.rdchem.Mol object at 0x0000020877671B60>,<rdkit.Chem.rdchem.Mol object at 0x000002087784C0B0>,3,1,3.2081000000000017,72.24000000000001,2,0,0.0332,18.46,0,0,-0.8247,31.5,1.9955709826136043,18.849206349206348,1.7857142857142858,6.831060963261105,74.82796625,15.376984126984127,15.873015873015873,39.04782145215469,16.865079365079367,7.936507936507937,6.461814425,35.84127552211696,7.841589386454042,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C63D80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42F80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793CCEB0>,-2.675833383,0.044444,0,-0.805635746,31.21022512,73.20948476236815,[0. 0. 0. ... 0. 0. 0.]
-1.4822,313.15,Log solubility,g/L,"[141.0, 129.0]","[0.022222, 0.977778]",[49],[1.0],141,0.022222,129,0.977778,"1,4-Dioxane",Water,<rdkit.Chem.rdchem.Mol object at 0x00000208774D3C30>,O1CCOCC1,O,<rdkit.Chem.rdchem.Mol object at 0x00000208776721F0>,<rdkit.Chem.rdchem.Mol object at 0x000002087784D1C0>,3,1,3.2081000000000017,72.24000000000001,2,0,0.0332,18.46,0,0,-0.8247,31.5,1.879357975675362,18.774703557312254,1.7786561264822134,6.5632112317069655,73.1502,15.316205533596838,15.810276679841897,37.516734473135756,16.798418972332016,7.905138339920948,6.208443057020102,34.68215406706037,7.763564268388065,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C612A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E42FF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793CCF20>,-2.675833383,0.044444,0,-0.805635746,31.21022512,71.56641934853546,[0. 0. 0. ... 0. 0. 0.]
-1.391,318.15,Log solubility,g/L,"[141.0, 129.0]","[0.022222, 0.977778]",[49],[1.0],141,0.022222,129,0.977778,"1,4-Dioxane",Water,<rdkit.Chem.rdchem.Mol object at 0x00000208774D2F80>,O1CCOCC1,O,<rdkit.Chem.rdchem.Mol object at 0x00000208776718C0>,<rdkit.Chem.rdchem.Mol object at 0x000002087784E5E0>,3,1,3.2081000000000017,72.24000000000001,2,0,0.0332,18.46,0,0,-0.8247,31.5,1.7699126873997453,18.700787401574804,1.7716535433070868,6.305864038349965,71.51096374999999,15.255905511811024,15.748031496062993,36.045682273270735,16.73228346456693,7.874015748031496,5.965006522763479,33.57476394946206,7.686315513218585,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C61380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E43060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793CCF90>,-2.675833383,0.044444,0,-0.805635746,31.21022512,69.96117811328688,[0. 0. 0. ... 0. 0. 0.]
-1.3032,323.15,Log solubility,g/L,"[141.0, 129.0]","[0.022222, 0.977778]",[49],[1.0],141,0.022222,129,0.977778,"1,4-Dioxane",Water,<rdkit.Chem.rdchem.Mol object at 0x00000208774D1690>,O1CCOCC1,O,<rdkit.Chem.rdchem.Mol object at 0x0000020877671D90>,<rdkit.Chem.rdchem.Mol object at 0x000002087784CBA0>,3,1,3.2081000000000017,72.24000000000001,2,0,0.0332,18.46,0,0,-0.8247,31.5,1.6668409965338653,18.627450980392155,1.7647058823529411,6.058607572777066,69.90920000000001,15.196078431372548,15.686274509803921,34.632310855198625,16.666666666666664,7.8431372549019605,5.731115271545873,32.51713183233351,7.609835396005712,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C61540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E430D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793CD000>,-2.675833383,0.044444,0,-0.805635746,31.21022512,68.39271829822499,[0. 0. 0. ... 0. 0. 0.]
-1.1842,283.15,Log solubility,g/L,"[141.0, 129.0]","[0.048648, 0.951352]",[49],[1.0],141,0.048648,129,0.951352,"1,4-Dioxane",Water,<rdkit.Chem.rdchem.Mol object at 0x00000208774D3370>,O1CCOCC1,O,<rdkit.Chem.rdchem.Mol object at 0x0000020877673060>,<rdkit.Chem.rdchem.Mol object at 0x000002087784DD20>,3,1,3.2081000000000017,72.24000000000001,2,0,0.0332,18.46,0,0,-0.8247,31.5,2.693739067024073,19.23076923076923,1.8218623481781377,8.343476701687381,83.83175999999999,15.68825910931174,16.194331983805668,47.69311682180759,17.206477732793523,8.097165991902834,7.892477961,42.48716950860018,8.243636271628136,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C60F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E43140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793CD070>,-2.102421807,0.097296,0,-0.782964881,30.86563008,79.88455755765257,[0. 0. 0. ... 0. 0. 0.]
-1.073,288.15,Log solubility,g/L,"[141.0, 129.0]","[0.048648, 0.951352]",[49],[1.0],141,0.048648,129,0.951352,"1,4-Dioxane",Water,<rdkit.Chem.rdchem.Mol object at 0x00000208774D37D0>,O1CCOCC1,O,<rdkit.Chem.rdchem.Mol object at 0x00000208776730D0>,<rdkit.Chem.rdchem.Mol object at 0x000002087784D7E0>,3,1,3.2081000000000017,72.24000000000001,2,0,0.0332,18.46,0,0,-0.8247,31.5,2.5368679160535956,19.153225806451612,1.814516129032258,8.016324300794695,81.94548125,15.625,16.129032258064516,45.823042962650746,17.137096774193548,8.064516129032258,7.583009473724711,41.03713997527488,8.161610720214046,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878C61150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020873E431B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793CD0E0>,-2.102421807,0.097296,0,-0.782964881,30.86563008,78.08241102853017,[0. 0. 0. ... 0. 0. 0.]
